date,AverageTemperature,State
01-09-2006,27.477,Tamil Nadu
01-10-2006,26.549,Tamil Nadu
01-11-2006,25.722,Tamil Nadu
01-12-2006,24.873,Tamil Nadu
01-01-2007,25.036,Tamil Nadu
01-02-2007,26.186,Tamil Nadu
01-03-2007,28.272,Tamil Nadu
01-04-2007,29.344,Tamil Nadu
01-05-2007,30.441,Tamil Nadu
01-06-2007,28.45,Tamil Nadu
01-07-2007,27.829,Tamil Nadu
01-08-2007,27.466,Tamil Nadu
01-09-2007,27.423,Tamil Nadu
01-10-2007,26.765,Tamil Nadu
01-11-2007,25.627,Tamil Nadu
01-12-2007,24.648,Tamil Nadu
01-01-2008,24.849,Tamil Nadu
01-02-2008,26.415,Tamil Nadu
01-03-2008,26.91,Tamil Nadu
01-04-2008,28.869,Tamil Nadu
01-05-2008,30.031,Tamil Nadu
01-06-2008,28.612,Tamil Nadu
01-07-2008,27.966,Tamil Nadu
01-08-2008,27.524,Tamil Nadu
01-09-2008,27.624,Tamil Nadu
01-10-2008,26.646,Tamil Nadu
01-11-2008,25.828,Tamil Nadu
01-12-2008,24.875,Tamil Nadu
01-01-2009,24.725,Tamil Nadu
01-02-2009,26.38,Tamil Nadu
01-03-2009,28.154,Tamil Nadu
01-04-2009,29.561,Tamil Nadu
01-05-2009,29.923,Tamil Nadu
01-06-2009,29.156,Tamil Nadu
01-07-2009,28.266,Tamil Nadu
01-08-2009,28.132,Tamil Nadu
01-09-2009,27.944,Tamil Nadu
01-10-2009,27.455,Tamil Nadu
01-11-2009,25.924,Tamil Nadu
01-12-2009,25.053,Tamil Nadu
01-01-2010,25.255,Tamil Nadu
01-02-2010,26.692,Tamil Nadu
01-03-2010,29.016,Tamil Nadu
01-04-2010,30.36,Tamil Nadu
01-05-2010,30.197,Tamil Nadu
01-06-2010,28.71,Tamil Nadu
01-07-2010,27.778,Tamil Nadu
01-08-2010,27.464,Tamil Nadu
01-09-2010,27.371,Tamil Nadu
01-10-2010,26.911,Tamil Nadu
01-11-2010,25.681,Tamil Nadu
01-12-2010,24.318,Tamil Nadu
01-01-2011,24.684,Tamil Nadu
01-02-2011,25.735,Tamil Nadu
01-03-2011,28.033,Tamil Nadu
01-04-2011,28.778,Tamil Nadu
01-05-2011,29.968,Tamil Nadu
01-06-2011,28.99,Tamil Nadu
01-07-2011,28.065,Tamil Nadu
01-08-2011,27.632,Tamil Nadu
01-09-2011,27.854,Tamil Nadu
01-10-2011,27.089,Tamil Nadu
01-11-2011,25.575,Tamil Nadu
01-12-2011,24.722,Tamil Nadu
01-01-2012,24.815,Tamil Nadu
01-02-2012,26.474,Tamil Nadu
01-03-2012,28.763,Tamil Nadu
01-04-2012,29.662,Tamil Nadu
01-05-2012,30.36,Tamil Nadu
01-06-2012,29.779,Tamil Nadu
01-07-2012,28.877,Tamil Nadu
01-08-2012,28.19,Tamil Nadu
01-09-2012,28.404,Tamil Nadu
01-10-2012,27.047,Tamil Nadu
01-11-2012,26.453,Tamil Nadu
01-12-2012,25.495,Tamil Nadu
01-01-2013,25.476,Tamil Nadu
01-02-2013,26.638,Tamil Nadu
01-03-2013,28.605,Tamil Nadu
01-04-2013,30.712,Tamil Nadu
01-05-2013,31.174,Tamil Nadu
01-06-2013,28.917,Tamil Nadu
01-07-2013,28.126,Tamil Nadu
01-08-2013,27.915,Tamil Nadu
,,
01-01-1980,18.354,Tripura
01-02-1980,20.882,Tripura
01-03-1980,25.634,Tripura
01-04-1980,28.971,Tripura
01-05-1980,27.61,Tripura
01-06-1980,28.399,Tripura
01-07-1980,28.236,Tripura
01-08-1980,28.133,Tripura
01-09-1980,28.259,Tripura
01-10-1980,26.12,Tripura
01-11-1980,23.427,Tripura
01-12-1980,19.905,Tripura
01-01-1981,18.57,Tripura
01-02-1981,21.133,Tripura
01-03-1981,24.531,Tripura
01-04-1981,25.836,Tripura
01-05-1981,27.721,Tripura
01-06-1981,28.471,Tripura
01-07-1981,27.782,Tripura
01-08-1981,28.419,Tripura
01-09-1981,28.055,Tripura
01-10-1981,26.988,Tripura
01-11-1981,23.599,Tripura
01-12-1981,18.975,Tripura
01-01-1982,18.766,Tripura
01-02-1982,21.065,Tripura
01-03-1982,24.531,Tripura
01-04-1982,26.817,Tripura
01-05-1982,29.122,Tripura
01-06-1982,27.933,Tripura
01-07-1982,28.437,Tripura
01-08-1982,27.99,Tripura
01-09-1982,28.013,Tripura
01-10-1982,26.822,Tripura
01-11-1982,22.502,Tripura
01-12-1982,18.555,Tripura
01-01-1983,17.962,Tripura
01-02-1983,20.209,Tripura
01-03-1983,24.847,Tripura
01-04-1983,27.005,Tripura
01-05-1983,27.774,Tripura
01-06-1983,28.751,Tripura
01-07-1983,28.511,Tripura
01-08-1983,28.148,Tripura
01-09-1983,28.345,Tripura
01-10-1983,26.97,Tripura
01-11-1983,23.812,Tripura
01-12-1983,18.67,Tripura
01-01-1984,17.699,Tripura
01-02-1984,20.288,Tripura
01-03-1984,25.449,Tripura
01-04-1984,27.947,Tripura
01-05-1984,27.57,Tripura
01-06-1984,27.96,Tripura
01-07-1984,27.85,Tripura
01-08-1984,28.216,Tripura
01-09-1984,27.507,Tripura
01-10-1984,26.961,Tripura
01-11-1984,23.006,Tripura
01-12-1984,19.446,Tripura
01-01-1985,18.746,Tripura
01-02-1985,20.869,Tripura
01-03-1985,26.296,Tripura
01-04-1985,27.978,Tripura
01-05-1985,27.931,Tripura
01-06-1985,28.129,Tripura
01-07-1985,27.511,Tripura
01-08-1985,28.396,Tripura
01-09-1985,28.016,Tripura
01-10-1985,27.079,Tripura
01-11-1985,22.718,Tripura
01-12-1985,20.138,Tripura
01-01-1986,18.619,Tripura
01-02-1986,21.354,Tripura
01-03-1986,26.033,Tripura
01-04-1986,26.983,Tripura
01-05-1986,28.082,Tripura
01-06-1986,28.95,Tripura
01-07-1986,27.969,Tripura
01-08-1986,28.651,Tripura
01-09-1986,27.591,Tripura
01-10-1986,26.162,Tripura
01-11-1986,23.492,Tripura
01-12-1986,19.817,Tripura
01-01-1987,18.953,Tripura
01-02-1987,21.798,Tripura
01-03-1987,24.886,Tripura
01-04-1987,27.226,Tripura
01-05-1987,28.982,Tripura
01-06-1987,29.248,Tripura
01-07-1987,28.223,Tripura
01-08-1987,28.224,Tripura
01-09-1987,28.27,Tripura
01-10-1987,27.025,Tripura
01-11-1987,24.12,Tripura
01-12-1987,19.873,Tripura
01-01-1988,19.249,Tripura
01-02-1988,21.942,Tripura
01-03-1988,25.621,Tripura
01-04-1988,28.27,Tripura
01-05-1988,28.147,Tripura
01-06-1988,28.271,Tripura
01-07-1988,28.289,Tripura
01-08-1988,28.185,Tripura
01-09-1988,28.543,Tripura
01-10-1988,27.03,Tripura
01-11-1988,24.086,Tripura
01-12-1988,20.538,Tripura
01-01-1989,17.298,Tripura
01-02-1989,21.144,Tripura
01-03-1989,25.407,Tripura
01-04-1989,28.369,Tripura
01-05-1989,29.383,Tripura
01-06-1989,28.643,Tripura
01-07-1989,28.257,Tripura
01-08-1989,28.729,Tripura
01-09-1989,28.194,Tripura
01-10-1989,26.503,Tripura
01-11-1989,22.843,Tripura
01-12-1989,18.535,Tripura
01-01-1990,18.934,Tripura
01-02-1990,21.798,Tripura
01-03-1990,24.63,Tripura
01-04-1990,26.595,Tripura
01-05-1990,28.232,Tripura
01-06-1990,28.456,Tripura
01-07-1990,28.024,Tripura
01-08-1990,28.513,Tripura
01-09-1990,28.113,Tripura
01-10-1990,26.141,Tripura
01-11-1990,24.415,Tripura
01-12-1990,19.539,Tripura
01-01-1991,17.793,Tripura
01-02-1991,21.984,Tripura
01-03-1991,26.454,Tripura
01-04-1991,27.677,Tripura
01-05-1991,27.246,Tripura
01-06-1991,27.764,Tripura
01-07-1991,28.268,Tripura
01-08-1991,28.294,Tripura
01-09-1991,27.599,Tripura
01-10-1991,26.48,Tripura
01-11-1991,22.029,Tripura
01-12-1991,18.587,Tripura
01-01-1992,17.667,Tripura
01-02-1992,19.824,Tripura
01-03-1992,26.224,Tripura
01-04-1992,28.709,Tripura
01-05-1992,28.011,Tripura
01-06-1992,28.688,Tripura
01-07-1992,27.746,Tripura
01-08-1992,28.327,Tripura
01-09-1992,27.862,Tripura
01-10-1992,26.372,Tripura
01-11-1992,23.182,Tripura
01-12-1992,18.139,Tripura
01-01-1993,17.641,Tripura
01-02-1993,21.443,Tripura
01-03-1993,23.922,Tripura
01-04-1993,26.969,Tripura
01-05-1993,27.224,Tripura
01-06-1993,27.82,Tripura
01-07-1993,28.026,Tripura
01-08-1993,27.921,Tripura
01-09-1993,27.594,Tripura
01-10-1993,26.608,Tripura
01-11-1993,23.242,Tripura
01-12-1993,19.759,Tripura
01-01-1994,18.847,Tripura
01-02-1994,20.293,Tripura
01-03-1994,25.391,Tripura
01-04-1994,27.344,Tripura
01-05-1994,28.874,Tripura
01-06-1994,28.161,Tripura
01-07-1994,28.323,Tripura
01-08-1994,28.167,Tripura
01-09-1994,28.392,Tripura
01-10-1994,26.338,Tripura
01-11-1994,23.164,Tripura
01-12-1994,18.622,Tripura
01-01-1995,17.563,Tripura
01-02-1995,20.745,Tripura
01-03-1995,25.365,Tripura
01-04-1995,28.646,Tripura
01-05-1995,29.548,Tripura
01-06-1995,28.507,Tripura
01-07-1995,27.887,Tripura
01-08-1995,28.302,Tripura
01-09-1995,27.997,Tripura
01-10-1995,27.247,Tripura
01-11-1995,23.822,Tripura
01-12-1995,19.194,Tripura
01-01-1996,18.18,Tripura
01-02-1996,21.328,Tripura
01-03-1996,26.257,Tripura
01-04-1996,27.884,Tripura
01-05-1996,28.777,Tripura
01-06-1996,28.171,Tripura
01-07-1996,28.197,Tripura
01-08-1996,27.723,Tripura
01-09-1996,28.436,Tripura
01-10-1996,26.338,Tripura
01-11-1996,23.265,Tripura
01-12-1996,19.707,Tripura
01-01-1997,17.388,Tripura
01-02-1997,19.941,Tripura
01-03-1997,25.49,Tripura
01-04-1997,25.442,Tripura
01-05-1997,28.313,Tripura
01-06-1997,28.037,Tripura
01-07-1997,27.986,Tripura
01-08-1997,28.552,Tripura
01-09-1997,27.469,Tripura
01-10-1997,26.116,Tripura
01-11-1997,23.709,Tripura
01-12-1997,18.793,Tripura
01-01-1998,17.368,Tripura
01-02-1998,21.211,Tripura
01-03-1998,23.885,Tripura
01-04-1998,27.036,Tripura
01-05-1998,28.703,Tripura
01-06-1998,29.499,Tripura
01-07-1998,27.941,Tripura
01-08-1998,28.185,Tripura
01-09-1998,28.534,Tripura
01-10-1998,27.965,Tripura
01-11-1998,25.046,Tripura
01-12-1998,20.444,Tripura
01-01-1999,18.768,Tripura
01-02-1999,23.069,Tripura
01-03-1999,26.595,Tripura
01-04-1999,29.457,Tripura
01-05-1999,28.012,Tripura
01-06-1999,28.224,Tripura
01-07-1999,27.957,Tripura
01-08-1999,27.793,Tripura
01-09-1999,27.788,Tripura
01-10-1999,26.898,Tripura
01-11-1999,23.635,Tripura
01-12-1999,19.928,Tripura
01-01-2000,18.165,Tripura
01-02-2000,20.265,Tripura
01-03-2000,24.847,Tripura
01-04-2000,27.616,Tripura
01-05-2000,27.674,Tripura
01-06-2000,28.235,Tripura
01-07-2000,28.291,Tripura
01-08-2000,28.27,Tripura
01-09-2000,27.783,Tripura
01-10-2000,26.871,Tripura
01-11-2000,23.298,Tripura
01-12-2000,18.878,Tripura
01-01-2001,17.602,Tripura
01-02-2001,21.616,Tripura
01-03-2001,25.61,Tripura
01-04-2001,28.346,Tripura
01-05-2001,27.522,Tripura
01-06-2001,27.704,Tripura
01-07-2001,28.113,Tripura
01-08-2001,28.755,Tripura
01-09-2001,28.188,Tripura
01-10-2001,26.788,Tripura
01-11-2001,23.726,Tripura
01-12-2001,19.482,Tripura
01-01-2002,19.074,Tripura
01-02-2002,22.028,Tripura
01-03-2002,25.678,Tripura
01-04-2002,27.217,Tripura
01-05-2002,27.589,Tripura
01-06-2002,28.237,Tripura
01-07-2002,27.846,Tripura
01-08-2002,27.959,Tripura
01-09-2002,28.229,Tripura
01-10-2002,26.799,Tripura
01-11-2002,23.681,Tripura
01-12-2002,19.904,Tripura
01-01-2003,17.574,Tripura
01-02-2003,22.186,Tripura
01-03-2003,24.158,Tripura
01-04-2003,27.865,Tripura
01-05-2003,28.342,Tripura
01-06-2003,27.497,Tripura
01-07-2003,28.423,Tripura
01-08-2003,28.554,Tripura
01-09-2003,28.284,Tripura
01-10-2003,27.018,Tripura
01-11-2003,23.388,Tripura
01-12-2003,19.836,Tripura
01-01-2004,18.759,Tripura
01-02-2004,21.76,Tripura
01-03-2004,26.78,Tripura
01-04-2004,26.506,Tripura
01-05-2004,29.214,Tripura
01-06-2004,28.173,Tripura
01-07-2004,27.612,Tripura
01-08-2004,28.528,Tripura
01-09-2004,27.256,Tripura
01-10-2004,26.106,Tripura
01-11-2004,23.398,Tripura
01-12-2004,20.205,Tripura
01-01-2005,18.711,Tripura
01-02-2005,22.525,Tripura
01-03-2005,25.818,Tripura
01-04-2005,27.768,Tripura
01-05-2005,27.819,Tripura
01-06-2005,29.087,Tripura
01-07-2005,28.022,Tripura
01-08-2005,28.033,Tripura
01-09-2005,28.124,Tripura
01-10-2005,26.785,Tripura
01-11-2005,23.37,Tripura
01-12-2005,20.221,Tripura
01-01-2006,18.831,Tripura
01-02-2006,23.722,Tripura
01-03-2006,26.746,Tripura
01-04-2006,27.901,Tripura
01-05-2006,28.201,Tripura
01-06-2006,28.113,Tripura
01-07-2006,28.458,Tripura
01-08-2006,28.335,Tripura
01-09-2006,27.928,Tripura
01-10-2006,27.051,Tripura
01-11-2006,23.385,Tripura
01-12-2006,19.269,Tripura
01-01-2007,17.855,Tripura
01-02-2007,20.811,Tripura
01-03-2007,24.871,Tripura
01-04-2007,27.659,Tripura
01-05-2007,28.475,Tripura
01-06-2007,28.319,Tripura
01-07-2007,27.701,Tripura
01-08-2007,28.812,Tripura
01-09-2007,27.932,Tripura
01-10-2007,26.549,Tripura
01-11-2007,23.647,Tripura
01-12-2007,19.095,Tripura
01-01-2008,18.454,Tripura
01-02-2008,20.061,Tripura
01-03-2008,25.829,Tripura
01-04-2008,28.556,Tripura
01-05-2008,28.717,Tripura
01-06-2008,28.008,Tripura
01-07-2008,27.868,Tripura
01-08-2008,27.907,Tripura
01-09-2008,28.304,Tripura
01-10-2008,26.511,Tripura
01-11-2008,23.312,Tripura
01-12-2008,20.274,Tripura
01-01-2009,19.348,Tripura
01-02-2009,22.426,Tripura
01-03-2009,26.223,Tripura
01-04-2009,28.884,Tripura
01-05-2009,28.698,Tripura
01-06-2009,28.902,Tripura
01-07-2009,28.542,Tripura
01-08-2009,28.298,Tripura
01-09-2009,28.413,Tripura
01-10-2009,26.898,Tripura
01-11-2009,23.765,Tripura
01-12-2009,19.106,Tripura
01-01-2010,17.695,Tripura
01-02-2010,21.604,Tripura
01-03-2010,27.078,Tripura
01-04-2010,28.74,Tripura
01-05-2010,28.69,Tripura
01-06-2010,28.289,Tripura
01-07-2010,28.874,Tripura
01-08-2010,28.835,Tripura
01-09-2010,28.26,Tripura
01-10-2010,27.31,Tripura
01-11-2010,24.093,Tripura
01-12-2010,19.138,Tripura
01-01-2011,17.341,Tripura
01-02-2011,21.561,Tripura
01-03-2011,25.346,Tripura
01-04-2011,27.416,Tripura
01-05-2011,27.887,Tripura
01-06-2011,28.169,Tripura
01-07-2011,28.195,Tripura
01-08-2011,27.75,Tripura
01-09-2011,28.253,Tripura
01-10-2011,27.174,Tripura
01-11-2011,22.941,Tripura
01-12-2011,19.141,Tripura
01-01-2012,18.071,Tripura
01-02-2012,21.472,Tripura
01-03-2012,26.257,Tripura
01-04-2012,27.203,Tripura
01-05-2012,29.125,Tripura
01-06-2012,28.486,Tripura
01-07-2012,28.593,Tripura
01-08-2012,28.705,Tripura
01-09-2012,28.633,Tripura
01-10-2012,26.603,Tripura
01-11-2012,23.277,Tripura
01-12-2012,18.708,Tripura
01-01-2013,16.947,Tripura
01-02-2013,21.879,Tripura
01-03-2013,26.219,Tripura
01-04-2013,27.957,Tripura
01-05-2013,27.61,Tripura
01-06-2013,29.527,Tripura
01-07-2013,28.835,Tripura
01-08-2013,28.3,Tripura
,,
01-01-1980,15.25,Uttar Pradesh
01-02-1980,18.926,Uttar Pradesh
01-03-1980,23.384,Uttar Pradesh
01-04-1980,30.772,Uttar Pradesh
01-05-1980,34.14,Uttar Pradesh
01-06-1980,31.447,Uttar Pradesh
01-07-1980,28.829,Uttar Pradesh
01-08-1980,28.571,Uttar Pradesh
01-09-1980,28.531,Uttar Pradesh
01-10-1980,26.051,Uttar Pradesh
01-11-1980,21.04,Uttar Pradesh
01-12-1980,16.343,Uttar Pradesh
01-01-1981,15.032,Uttar Pradesh
01-02-1981,19.036,Uttar Pradesh
01-03-1981,23.037,Uttar Pradesh
01-04-1981,29.269,Uttar Pradesh
01-05-1981,32.284,Uttar Pradesh
01-06-1981,33.406,Uttar Pradesh
01-07-1981,28.954,Uttar Pradesh
01-08-1981,29.04,Uttar Pradesh
01-09-1981,28.695,Uttar Pradesh
01-10-1981,25.608,Uttar Pradesh
01-11-1981,19.843,Uttar Pradesh
01-12-1981,15.686,Uttar Pradesh
01-01-1982,15.958,Uttar Pradesh
01-02-1982,17.069,Uttar Pradesh
01-03-1982,21.503,Uttar Pradesh
01-04-1982,28.182,Uttar Pradesh
01-05-1982,30.731,Uttar Pradesh
01-06-1982,32.233,Uttar Pradesh
01-07-1982,31.133,Uttar Pradesh
01-08-1982,28.7,Uttar Pradesh
01-09-1982,28.423,Uttar Pradesh
01-10-1982,25.89,Uttar Pradesh
01-11-1982,20.747,Uttar Pradesh
01-12-1982,16.677,Uttar Pradesh
01-01-1983,14.025,Uttar Pradesh
01-02-1983,16.789,Uttar Pradesh
01-03-1983,22.919,Uttar Pradesh
01-04-1983,26.604,Uttar Pradesh
01-05-1983,31.08,Uttar Pradesh
01-06-1983,32.638,Uttar Pradesh
01-07-1983,29.888,Uttar Pradesh
01-08-1983,29.163,Uttar Pradesh
01-09-1983,28.397,Uttar Pradesh
01-10-1983,24.895,Uttar Pradesh
01-11-1983,19.717,Uttar Pradesh
01-12-1983,15.957,Uttar Pradesh
01-01-1984,14.508,Uttar Pradesh
01-02-1984,16.556,Uttar Pradesh
01-03-1984,24.825,Uttar Pradesh
01-04-1984,29.78,Uttar Pradesh
01-05-1984,34.219,Uttar Pradesh
01-06-1984,31.884,Uttar Pradesh
01-07-1984,29.343,Uttar Pradesh
01-08-1984,28.568,Uttar Pradesh
01-09-1984,27.517,Uttar Pradesh
01-10-1984,25.563,Uttar Pradesh
01-11-1984,19.918,Uttar Pradesh
01-12-1984,16.681,Uttar Pradesh
01-01-1985,15.078,Uttar Pradesh
01-02-1985,18.423,Uttar Pradesh
01-03-1985,25.873,Uttar Pradesh
01-04-1985,30.038,Uttar Pradesh
01-05-1985,33.37,Uttar Pradesh
01-06-1985,33.127,Uttar Pradesh
01-07-1985,29.099,Uttar Pradesh
01-08-1985,28.761,Uttar Pradesh
01-09-1985,27.976,Uttar Pradesh
01-10-1985,24.373,Uttar Pradesh
01-11-1985,20.624,Uttar Pradesh
01-12-1985,17.263,Uttar Pradesh
01-01-1986,15.323,Uttar Pradesh
01-02-1986,17.754,Uttar Pradesh
01-03-1986,23.494,Uttar Pradesh
01-04-1986,28.894,Uttar Pradesh
01-05-1986,30.874,Uttar Pradesh
01-06-1986,32.696,Uttar Pradesh
01-07-1986,28.99,Uttar Pradesh
01-08-1986,29.005,Uttar Pradesh
01-09-1986,28.645,Uttar Pradesh
01-10-1986,25.226,Uttar Pradesh
01-11-1986,21.435,Uttar Pradesh
01-12-1986,15.644,Uttar Pradesh
01-01-1987,15.398,Uttar Pradesh
01-02-1987,19.305,Uttar Pradesh
01-03-1987,24.452,Uttar Pradesh
01-04-1987,29.678,Uttar Pradesh
01-05-1987,31.036,Uttar Pradesh
01-06-1987,34.175,Uttar Pradesh
01-07-1987,31.337,Uttar Pradesh
01-08-1987,30.082,Uttar Pradesh
01-09-1987,29.194,Uttar Pradesh
01-10-1987,26.283,Uttar Pradesh
01-11-1987,21.182,Uttar Pradesh
01-12-1987,16.167,Uttar Pradesh
01-01-1988,16.107,Uttar Pradesh
01-02-1988,19.26,Uttar Pradesh
01-03-1988,23.93,Uttar Pradesh
01-04-1988,30.248,Uttar Pradesh
01-05-1988,34.078,Uttar Pradesh
01-06-1988,32.183,Uttar Pradesh
01-07-1988,29.13,Uttar Pradesh
01-08-1988,28.795,Uttar Pradesh
01-09-1988,29.406,Uttar Pradesh
01-10-1988,25.585,Uttar Pradesh
01-11-1988,20.491,Uttar Pradesh
01-12-1988,16.643,Uttar Pradesh
01-01-1989,14.088,Uttar Pradesh
01-02-1989,17.584,Uttar Pradesh
01-03-1989,23.213,Uttar Pradesh
01-04-1989,28.667,Uttar Pradesh
01-05-1989,33.13,Uttar Pradesh
01-06-1989,31.614,Uttar Pradesh
01-07-1989,29.832,Uttar Pradesh
01-08-1989,28.965,Uttar Pradesh
01-09-1989,28.651,Uttar Pradesh
01-10-1989,25.975,Uttar Pradesh
01-11-1989,20.912,Uttar Pradesh
01-12-1989,15.855,Uttar Pradesh
01-01-1990,16.961,Uttar Pradesh
01-02-1990,18.336,Uttar Pradesh
01-03-1990,22.163,Uttar Pradesh
01-04-1990,28.938,Uttar Pradesh
01-05-1990,31.91,Uttar Pradesh
01-06-1990,32.748,Uttar Pradesh
01-07-1990,28.708,Uttar Pradesh
01-08-1990,29.054,Uttar Pradesh
01-09-1990,28.218,Uttar Pradesh
01-10-1990,25.102,Uttar Pradesh
01-11-1990,21.201,Uttar Pradesh
01-12-1990,16.728,Uttar Pradesh
01-01-1991,14.621,Uttar Pradesh
01-02-1991,19.394,Uttar Pradesh
01-03-1991,23.939,Uttar Pradesh
01-04-1991,28.363,Uttar Pradesh
01-05-1991,33.424,Uttar Pradesh
01-06-1991,32.433,Uttar Pradesh
01-07-1991,31.194,Uttar Pradesh
01-08-1991,28.483,Uttar Pradesh
01-09-1991,28.573,Uttar Pradesh
01-10-1991,25.262,Uttar Pradesh
01-11-1991,19.923,Uttar Pradesh
01-12-1991,16.267,Uttar Pradesh
01-01-1992,15.678,Uttar Pradesh
01-02-1992,17.093,Uttar Pradesh
01-03-1992,24.184,Uttar Pradesh
01-04-1992,29.515,Uttar Pradesh
01-05-1992,31.832,Uttar Pradesh
01-06-1992,33.279,Uttar Pradesh
01-07-1992,30.01,Uttar Pradesh
01-08-1992,28.833,Uttar Pradesh
01-09-1992,28.225,Uttar Pradesh
01-10-1992,25.323,Uttar Pradesh
01-11-1992,20.831,Uttar Pradesh
01-12-1992,16.524,Uttar Pradesh
01-01-1993,15.365,Uttar Pradesh
01-02-1993,19.615,Uttar Pradesh
01-03-1993,21.917,Uttar Pradesh
01-04-1993,28.687,Uttar Pradesh
01-05-1993,33.049,Uttar Pradesh
01-06-1993,32.635,Uttar Pradesh
01-07-1993,30.197,Uttar Pradesh
01-08-1993,29.631,Uttar Pradesh
01-09-1993,27.786,Uttar Pradesh
01-10-1993,26.037,Uttar Pradesh
01-11-1993,21.17,Uttar Pradesh
01-12-1993,16.613,Uttar Pradesh
01-01-1994,16.484,Uttar Pradesh
01-02-1994,17.784,Uttar Pradesh
01-03-1994,25.02,Uttar Pradesh
01-04-1994,28.288,Uttar Pradesh
01-05-1994,33.444,Uttar Pradesh
01-06-1994,33.061,Uttar Pradesh
01-07-1994,29.409,Uttar Pradesh
01-08-1994,28.699,Uttar Pradesh
01-09-1994,28.393,Uttar Pradesh
01-10-1994,25.39,Uttar Pradesh
01-11-1994,20.737,Uttar Pradesh
01-12-1994,16.587,Uttar Pradesh
01-01-1995,14.18,Uttar Pradesh
01-02-1995,18.178,Uttar Pradesh
01-03-1995,22.886,Uttar Pradesh
01-04-1995,29.102,Uttar Pradesh
01-05-1995,34.172,Uttar Pradesh
01-06-1995,34.299,Uttar Pradesh
01-07-1995,30.208,Uttar Pradesh
01-08-1995,28.708,Uttar Pradesh
01-09-1995,28.564,Uttar Pradesh
01-10-1995,26.475,Uttar Pradesh
01-11-1995,20.696,Uttar Pradesh
01-12-1995,17.042,Uttar Pradesh
01-01-1996,15.572,Uttar Pradesh
01-02-1996,18.342,Uttar Pradesh
01-03-1996,24.652,Uttar Pradesh
01-04-1996,29.312,Uttar Pradesh
01-05-1996,33.466,Uttar Pradesh
01-06-1996,32.432,Uttar Pradesh
01-07-1996,29.937,Uttar Pradesh
01-08-1996,28.342,Uttar Pradesh
01-09-1996,28.561,Uttar Pradesh
01-10-1996,25.344,Uttar Pradesh
01-11-1996,20.706,Uttar Pradesh
01-12-1996,15.653,Uttar Pradesh
01-01-1997,14.731,Uttar Pradesh
01-02-1997,17.773,Uttar Pradesh
01-03-1997,23.574,Uttar Pradesh
01-04-1997,27.622,Uttar Pradesh
01-05-1997,31.753,Uttar Pradesh
01-06-1997,32.501,Uttar Pradesh
01-07-1997,30.039,Uttar Pradesh
01-08-1997,28.895,Uttar Pradesh
01-09-1997,28.47,Uttar Pradesh
01-10-1997,23.982,Uttar Pradesh
01-11-1997,20.392,Uttar Pradesh
01-12-1997,14.727,Uttar Pradesh
01-01-1998,14.485,Uttar Pradesh
01-02-1998,18.487,Uttar Pradesh
01-03-1998,21.78,Uttar Pradesh
01-04-1998,29.23,Uttar Pradesh
01-05-1998,33.664,Uttar Pradesh
01-06-1998,33.56,Uttar Pradesh
01-07-1998,29.797,Uttar Pradesh
01-08-1998,29.192,Uttar Pradesh
01-09-1998,28.912,Uttar Pradesh
01-10-1998,26.823,Uttar Pradesh
01-11-1998,21.769,Uttar Pradesh
01-12-1998,16.521,Uttar Pradesh
01-01-1999,14.553,Uttar Pradesh
01-02-1999,19.623,Uttar Pradesh
01-03-1999,25.113,Uttar Pradesh
01-04-1999,31.415,Uttar Pradesh
01-05-1999,33.255,Uttar Pradesh
01-06-1999,32.234,Uttar Pradesh
01-07-1999,30.122,Uttar Pradesh
01-08-1999,29.226,Uttar Pradesh
01-09-1999,28.339,Uttar Pradesh
01-10-1999,25.973,Uttar Pradesh
01-11-1999,21.552,Uttar Pradesh
01-12-1999,16.665,Uttar Pradesh
01-01-2000,15.46,Uttar Pradesh
01-02-2000,16.852,Uttar Pradesh
01-03-2000,23.114,Uttar Pradesh
01-04-2000,30.452,Uttar Pradesh
01-05-2000,32.895,Uttar Pradesh
01-06-2000,31.111,Uttar Pradesh
01-07-2000,29.462,Uttar Pradesh
01-08-2000,29.481,Uttar Pradesh
01-09-2000,28.424,Uttar Pradesh
01-10-2000,27.122,Uttar Pradesh
01-11-2000,22.079,Uttar Pradesh
01-12-2000,16.872,Uttar Pradesh
01-01-2001,14.69,Uttar Pradesh
01-02-2001,19.191,Uttar Pradesh
01-03-2001,23.897,Uttar Pradesh
01-04-2001,29.006,Uttar Pradesh
01-05-2001,32.41,Uttar Pradesh
01-06-2001,30.456,Uttar Pradesh
01-07-2001,29.354,Uttar Pradesh
01-08-2001,29.647,Uttar Pradesh
01-09-2001,29.58,Uttar Pradesh
01-10-2001,26.738,Uttar Pradesh
01-11-2001,21.757,Uttar Pradesh
01-12-2001,16.616,Uttar Pradesh
01-01-2002,15.321,Uttar Pradesh
01-02-2002,18.732,Uttar Pradesh
01-03-2002,24.598,Uttar Pradesh
01-04-2002,30.196,Uttar Pradesh
01-05-2002,33.565,Uttar Pradesh
01-06-2002,33.05,Uttar Pradesh
01-07-2002,32.45,Uttar Pradesh
01-08-2002,29.442,Uttar Pradesh
01-09-2002,27.918,Uttar Pradesh
01-10-2002,26.477,Uttar Pradesh
01-11-2002,21.578,Uttar Pradesh
01-12-2002,17.627,Uttar Pradesh
01-01-2003,13.852,Uttar Pradesh
01-02-2003,18.76,Uttar Pradesh
